,source,target
9574,1041,1042
9575,1041,2071
9576,1041,1049
9577,1041,1691
9578,1041,1056
9579,1041,1444
9580,1041,1193
9581,1041,1587
9582,1041,1466
9583,1041,1609
9584,1041,1622
9585,1041,1496
9586,1041,1254
9587,1041,2031
9588,1041,1652
9589,1041,2037
9590,1042,1056
9591,1042,1889
9592,1042,1254
9593,1042,1193
9594,1042,1587
9595,1042,1652
9596,1042,1950
9597,1043,2018
9598,1043,2036
9599,1043,1979
9600,1043,1980
9601,1043,1982
9602,1044,1171
9603,1044,1045
9604,1045,1876
9605,1045,1531
9606,1047,1048
9607,1048,1274
9608,1048,1614
9609,1049,1056
9610,1049,1889
9611,1049,1254
9612,1049,1193
9613,1049,1587
9614,1049,1652
9615,1049,1950
9616,1050,1153
9617,1050,1154
9618,1050,1296
9619,1050,1426
9620,1050,1066
9621,1050,1453
9622,1050,1582
9623,1050,1459
9624,1050,1716
9625,1050,1482
9626,1050,1492
9627,1050,1248
9628,1050,1125
9629,1050,1263
9630,1050,1264
9631,1050,1704
9632,1050,1656
9633,1051,1696
9634,1053,1054
9635,1054,1295
9636,1054,1457
9637,1054,1195
9638,1055,1152
9639,1055,1482
9640,1055,1483
9641,1055,1104
9642,1055,1796
9643,1055,1130
9644,1056,1218
9645,1056,1155
9646,1056,1254
9647,1056,1193
9648,1056,1162
9649,1056,1587
9650,1057,1058
9651,1057,1671
9652,1057,1065
9653,1057,1143
9654,1057,1064
9655,1057,1098
9656,1058,1671
9657,1058,1065
9658,1058,1143
9659,1058,1064
9660,1058,1098
9661,1059,1100
9662,1060,2099
9663,1060,2072
9664,1061,1243
9665,1061,1444
9666,1061,1445
9667,1061,1414
9668,1061,1415
9669,1061,1417
9670,1061,1099
9671,1061,1490
9672,1061,1716
9673,1061,1492
9674,1061,1465
9675,1061,1466
9676,1061,1062
9677,1061,1501
9678,1062,1417
9679,1062,1243
9680,1062,1445
9681,1064,1671
9682,1064,1065
9683,1064,1143
9684,1064,2174
9685,1064,1098
9686,1065,1671
9687,1065,1143
9688,1065,1098
9689,1066,1153
9690,1066,1154
9691,1066,1125
9692,1066,1296
9693,1066,1704
9694,1066,1453
9695,1066,1582
9696,1066,1264
9697,1066,1656
9698,1066,1263
9699,1067,1360
9700,1067,1326
9701,1067,1071
9702,1067,1140
9703,1068,1069
9704,1070,1760
9705,1070,2283
9706,1070,1528
9707,1070,1529
9708,1071,1392
9709,1071,1475
9710,1071,1739
9711,1071,1326
9712,1071,1711
9713,1071,1360
9714,1071,1140
9715,1071,1086
9716,1072,1100
9717,1076,1537
9718,1076,1732
9719,1077,1349
9720,1077,1078
9721,1078,1323
9722,1078,1170
9723,1078,1206
9724,1079,1080
9725,1081,1300
9726,1081,1446
9727,1081,1123
9728,1081,1109
9729,1081,1308
9730,1082,1083
9731,1082,1969
9732,1083,1092
9733,1083,1096
9734,1083,1097
9735,1083,1995
9736,1083,1969
9737,1083,2011
9738,1084,1572
9739,1084,1085
9740,1085,1555
9741,1086,1827
9742,1086,1997
9743,1086,1805
9744,1086,1712
9745,1086,1667
9746,1086,1854
9747,1087,1277
9748,1089,1856
9749,1089,1651
9750,1089,1090
9751,1089,1763
9752,1089,1701
9753,1089,1703
9754,1089,1829
9755,1089,1495
9756,1089,1146
9757,1089,1130
9758,1089,1887
9759,1090,1763
9760,1090,1495
9761,1090,1703
9762,1090,1291
9763,1090,1315
9764,1090,1301
9765,1090,1259
9766,1091,1745
9767,1092,1969
9768,1093,1277
9769,1094,1277
9770,1095,2269
9771,1096,1969
9772,1097,1969
9773,1098,1671
9774,1098,1143
9775,1099,1537
9776,1099,1445
9777,1099,1414
9778,1099,1626
9779,1100,1536
9780,1100,1539
9781,1100,1623
9782,1100,1113
9783,1100,1120
9784,1100,1121
9785,1100,1234
9786,1100,1241
9787,1100,1253
9788,1100,1781
9789,1100,1272
9790,1100,1304
9791,1100,1355
9792,1100,1894
9793,1100,1921
9794,1100,1260
9795,1100,1103
9796,1100,2017
9797,1100,2043
9798,1101,1703
9799,1101,2030
9800,1101,1905
9801,1101,1763
9802,1101,1955
9803,1103,1560
9804,1103,1493
9805,1103,1871
9806,1103,1494
9807,1103,1553
9808,1105,1152
9809,1105,1389
9810,1105,1373
9811,1106,1490
9812,1106,1107
9813,1106,1414
9814,1107,1324
9815,1107,1490
9816,1107,1414
9817,1109,1530
9818,1109,1300
9819,1109,1308
9820,1109,1446
9821,1109,1576
9822,1109,1692
9823,1109,1581
9824,1109,1212
9825,1109,1352
9826,1109,1237
9827,1109,1167
9828,1109,1123
9829,1109,1124
9830,1109,1517
9831,1110,1259
9832,1110,1846
9833,1110,1290
9834,1110,1803
9835,1110,1677
9836,1110,1678
9837,1110,1359
9838,1110,1202
9839,1110,1315
9840,1110,1301
9841,1110,1334
9842,1110,1111
9843,1110,1112
9844,1110,1291
9845,1111,1315
9846,1111,1290
9847,1111,1803
9848,1111,1677
9849,1111,1678
9850,1111,1359
9851,1111,1334
9852,1111,1301
9853,1111,1846
9854,1111,1259
9855,1111,1112
9856,1111,1291
9857,1112,1315
9858,1112,1334
9859,1112,1290
9860,1112,1803
9861,1112,1677
9862,1112,1678
9863,1112,1359
9864,1112,1202
9865,1112,1259
9866,1112,1846
9867,1112,1291
9868,1112,1301
9869,1113,1493
9870,1113,1494
9871,1113,1871
9872,1116,1826
9873,1116,1160
9874,1116,1193
9875,1116,1117
9876,1117,1523
9877,1117,1627
9878,1117,1255
9879,1117,1448
9880,1117,1193
9881,1117,1668
9882,1117,1398
9883,1117,1425
9884,1118,1220
9885,1120,1673
9886,1120,1705
9887,1120,1707
9888,1120,1771
9889,1120,1871
9890,1120,1493
9891,1120,1494
9892,1120,1773
9893,1121,1493
9894,1121,1494
9895,1121,1871
9896,1122,1505
9897,1122,1969
9898,1122,1297
9899,1122,1336
9900,1123,1530
9901,1123,1300
9902,1123,1308
9903,1123,1446
9904,1123,1576
9905,1123,1581
9906,1123,1212
9907,1123,1167
9908,1123,1124
9909,1123,1237
9910,1124,1167
9911,1124,1300
9912,1124,1308
9913,1124,1446
9914,1124,1530
9915,1125,1477
9916,1125,1478
9917,1125,1479
9918,1125,1480
9919,1125,1163
9920,1125,1676
9921,1125,1160
9922,1125,1161
9923,1126,1178
9924,1126,1229
9925,1127,1128
9926,1127,1266
9927,1127,1175
9928,1127,1245
9929,1127,1246
9930,1127,1247
9931,1128,1266
9932,1128,1175
9933,1128,1245
9934,1128,1246
9935,1128,1247
9936,1130,1587
9937,1130,1176
9938,1131,1138
9939,1131,1139
9940,1131,1132
9941,1132,1138
9942,1133,1472
9943,1133,1134
9944,1135,1335
9945,1135,1353
9946,1138,1139
9947,1138,1430
9948,1140,1360
9949,1140,1326
9950,1142,2083
9951,1143,1671
9952,1144,1145
9953,1144,2083
9954,1144,2166
9955,1145,2083
9956,1145,1171
9957,1145,2166
9958,1146,1426
9959,1146,1459
9960,1147,1928
9961,1147,2027
9962,1147,1991
9963,1147,1974
9964,1147,1311
9965,1149,1928
9966,1149,2027
9967,1149,1991
9968,1149,1974
9969,1149,1311
9970,1150,1354
9971,1151,1345
9972,1151,1346
9973,1151,1899
9974,1151,1156
9975,1151,1363
9976,1151,1963
9977,1151,1294
9978,1151,1168
9979,1151,1732
9980,1151,1275
9981,1151,2045
9982,1152,1389
9983,1152,1912
9984,1152,1373
9985,1153,1664
9986,1153,1264
9987,1153,1221
9988,1153,1453
9989,1153,1359
9990,1153,1296
9991,1153,1194
9992,1153,1334
9993,1153,1226
9994,1153,1263
9995,1153,1301
9996,1154,1664
9997,1154,1264
9998,1154,1221
9999,1154,1453
10000,1154,1359
10001,1154,1296
10002,1154,1194
10003,1154,1334
10004,1154,1226
10005,1154,1263
10006,1154,1301
10007,1155,1252
10008,1155,1254
10009,1155,1193
10010,1155,1261
10011,1155,1871
10012,1155,1587
10013,1155,1494
10014,1155,1156
10015,1156,1162
10016,1156,1294
10017,1156,1168
10018,1156,1976
10019,1156,1240
10020,1156,1242
10021,1156,1244
10022,1156,1893
10023,1156,1899
10024,1157,1880
10025,1157,1588
10026,1157,2244
10027,1158,1469
10028,1159,1193
10029,1160,1536
10030,1160,1161
10031,1160,1163
10032,1160,1676
10033,1160,1539
10034,1160,1301
10035,1160,1334
10036,1160,1888
10037,1160,1359
10038,1160,1623
10039,1160,1248
10040,1161,1676
10041,1162,1254
10042,1162,1193
10043,1162,1261
10044,1162,1871
10045,1162,1587
10046,1162,1494
10047,1162,1252
10048,1163,1676
10049,1164,1166
10050,1164,1186
10051,1164,1165
10052,1164,1174
10053,1164,1319
10054,1165,1186
10055,1165,1602
10056,1165,1319
10057,1166,1186
10058,1166,1602
10059,1166,1319
10060,1167,1237
10061,1167,1352
10062,1167,1300
10063,1167,1721
10064,1167,1517
10065,1167,1429
10066,1168,1925
10067,1168,1577
10068,1168,1899
10069,1168,1294
10070,1168,1498
10071,1170,1657
10072,1170,1171
10073,1171,2242
10074,1171,2083
10075,1171,1190
10076,1171,2243
10077,1171,2166
10078,1171,1310
10079,1172,1732
10080,1172,1710
10081,1172,1655
10082,1172,1496
10083,1172,1691
10084,1172,1244
10085,1172,1173
10086,1173,1315
10087,1173,1732
10088,1173,1291
10089,1173,1710
10090,1173,1359
10091,1173,1301
10092,1173,1334
10093,1173,1259
10094,1174,1186
10095,1174,1602
10096,1174,1319
10097,1175,1821
10098,1175,1266
10099,1175,1843
10100,1175,1245
10101,1175,1246
10102,1175,1247
10103,1176,1699
10104,1176,1932
10105,1176,1933
10106,1176,1934
10107,1176,1177
10108,1179,1764
10109,1179,1736
10110,1179,1303
10111,1181,1537
10112,1181,1890
10113,1181,1187
10114,1181,1542
10115,1181,1609
10116,1181,1612
10117,1181,1326
10118,1181,1552
10119,1181,1360
10120,1181,1622
10121,1181,1274
10122,1182,1955
10123,1182,1905
10124,1182,1743
10125,1182,2030
10126,1182,1275
10127,1183,1184
10128,1183,1315
10129,1183,1291
10130,1183,2019
10131,1183,1205
10132,1183,1259
10133,1183,2013
10134,1183,1301
10135,1184,1830
10136,1184,1835
10137,1184,1652
10138,1184,1205
10139,1184,1882
10140,1185,1512
10141,1185,1751
10142,1186,1319
10143,1186,1833
10144,1186,1492
10145,1186,1716
10146,1187,1537
10147,1187,1990
10148,1187,1612
10149,1187,1326
10150,1187,1552
10151,1187,1360
10152,1187,1274
10153,1188,2244
10154,1188,1189
10155,1189,2244
10156,1191,2049
10157,1191,1926
10158,1191,1301
10159,1191,1559
10160,1191,1951
10161,1191,1696
10162,1191,1955
10163,1191,1316
10164,1191,1958
10165,1191,1201
10166,1191,1192
10167,1191,1325
10168,1191,1328
10169,1191,1288
10170,1191,1330
10171,1191,1334
10172,1191,1929
10173,1191,1985
10174,1191,1987
10175,1191,1606
10176,1191,1994
10177,1191,1207
10178,1191,1359
10179,1191,2003
10180,1191,1248
10181,1191,2030
10182,1191,1214
10183,1191,1704
10184,1191,1395
10185,1191,1915
10186,1191,1905
10187,1192,1286
10188,1192,1564
10189,1192,1696
10190,1192,1441
10191,1192,1704
10192,1192,1330
10193,1192,1207
10194,1192,1606
10195,1192,2013
10196,1192,2019
10197,1192,1906
10198,1192,1912
10199,1193,1667
10200,1193,1309
10201,1193,1221
10202,1193,1194
10203,1193,1966
10204,1193,1587
10205,1193,1779
10206,1193,1336
10207,1193,1854
10208,1193,1989
10209,1193,1226
10210,1193,1238
10211,1193,1239
10212,1193,1921
10213,1193,1894
10214,1193,1254
10215,1193,2026
10216,1193,1775
10217,1193,1392
10218,1193,2033
10219,1193,1939
10220,1193,2039
10221,1194,1440
10222,1194,1419
10223,1194,1239
10224,1194,1336
10225,1194,1723
10226,1194,1724
10227,1196,1848
10228,1197,1572
10229,1197,1198
10230,1197,1222
10231,1198,1710
10232,1198,1223
10233,1199,1200
10234,1200,1281
10235,1201,1286
10236,1201,1564
10237,1201,1696
10238,1201,1441
10239,1201,1704
10240,1201,1330
10241,1201,1207
10242,1201,1606
10243,1201,2013
10244,1201,2019
10245,1201,1906
10246,1201,1912
10247,1202,1260
10248,1202,1272
10249,1202,1304
10250,1202,1253
10251,1203,1443
10252,1203,1204
10253,1206,1322
10254,1207,1796
10255,1207,1283
10256,1207,1301
10257,1207,1330
10258,1207,1334
10259,1207,1214
10260,1207,1359
10261,1207,1628
10262,1207,1248
10263,1207,1381
10264,1207,1704
10265,1207,1909
10266,1207,1911
10267,1207,1914
10268,1208,1267
10269,1208,1358
10270,1208,1470
10271,1209,1647
10272,1210,1211
10273,1211,2010
10274,1211,1990
10275,1211,1954
10276,1212,1692
10277,1213,1281
10278,1214,1286
10279,1214,1564
10280,1214,1696
10281,1214,1441
10282,1214,1704
10283,1214,1330
10284,1214,1606
10285,1214,2013
10286,1214,2019
10287,1214,1906
10288,1214,1912
10289,1216,1217
10290,1216,1743
10291,1216,1398
10292,1216,1471
10293,1217,1398
10294,1217,1471
10295,1218,1219
10296,1218,1823
10297,1220,1670
10298,1220,1416
10299,1220,1468
10300,1221,1440
10301,1221,1419
10302,1221,2227
10303,1221,1239
10304,1221,1336
10305,1221,1723
10306,1221,1724
10307,1222,1223
10308,1223,1572
10309,1224,1293
10310,1224,1550
10311,1224,1809
10312,1224,1687
10313,1224,1817
10314,1224,1710
10315,1224,1839
10316,1224,1718
10317,1224,1464
10318,1224,1594
10319,1224,1608
10320,1224,1225
10321,1224,1738
10322,1224,1867
10323,1224,1506
10324,1224,1645
10325,1224,1784
10326,1225,2123
10327,1225,2180
10328,1225,2124
10329,1226,1440
10330,1226,1419
10331,1226,1239
10332,1226,1336
10333,1226,1723
10334,1226,1724
10335,1227,1847
10336,1232,1233
10337,1232,1306
10338,1232,1302
10339,1232,1285
10340,1234,1241
10341,1236,1401
10342,1237,1517
10343,1237,1352
10344,1237,1300
10345,1237,1429
10346,1238,1974
10347,1238,1239
10348,1238,1948
10349,1239,1921
10350,1239,1894
10351,1239,1916
10352,1239,1309
10353,1239,1974
10354,1239,1947
10355,1239,2053
10356,1240,1670
10357,1240,1442
10358,1240,1242
10359,1240,1244
10360,1240,1502
10361,1240,1320
10362,1240,1658
10363,1242,1670
10364,1242,1442
10365,1242,1244
10366,1242,1502
10367,1242,1320
10368,1242,1658
10369,1243,1414
10370,1243,1444
10371,1243,1490
10372,1243,1716
10373,1243,1492
10374,1243,1466
10375,1243,1445
10376,1244,1670
10377,1244,1442
10378,1244,1690
10379,1244,1502
10380,1244,1320
10381,1244,1658
10382,1244,1659
10383,1245,1246
10384,1245,1247
10385,1246,1266
10386,1247,1266
10387,1248,1286
10388,1248,1582
10389,1248,1564
10390,1248,1326
10391,1248,1330
10392,1248,1606
10393,1248,1360
10394,1248,2279
10395,1248,2153
10396,1248,1912
10397,1249,1378
10398,1250,1251
10399,1250,1541
10400,1250,1737
10401,1250,1292
10402,1250,1617
10403,1251,1541
10404,1251,1617
10405,1251,2174
10406,1251,2175
10407,1252,1272
10408,1252,1260
10409,1252,1494
10410,1252,1304
10411,1252,1871
10412,1252,1253
10413,1253,1871
10414,1253,1494
10415,1253,1261
10416,1254,1691
10417,1254,1542
10418,1254,1572
10419,1254,1587
10420,1254,1622
10421,1254,1609
10422,1254,1496
10423,1255,1425
10424,1255,1448
10425,1255,1265
10426,1255,1453
10427,1255,1424
10428,1255,1256
10429,1255,1656
10430,1255,1627
10431,1255,1276
10432,1255,1439
10433,1256,1424
10434,1256,1656
10435,1256,1439
10436,1258,1259
10437,1258,1291
10438,1258,1359
10439,1258,1315
10440,1258,1301
10441,1258,1334
10442,1259,1664
10443,1259,1686
10444,1259,1621
10445,1259,1899
10446,1259,1410
10447,1259,1678
10448,1259,1424
10449,1259,1655
10450,1259,1467
10451,1260,1871
10452,1260,1494
10453,1260,1261
10454,1261,1871
10455,1261,1494
10456,1261,1304
10457,1261,1272
10458,1262,1271
10459,1263,1402
10460,1263,2025
10461,1263,1453
10462,1263,1935
10463,1263,1264
10464,1263,1874
10465,1263,1321
10466,1263,1743
10467,1264,1696
10468,1264,2052
10469,1264,1962
10470,1264,1296
10471,1264,1402
10472,1264,1664
10473,1264,1321
10474,1264,1880
10475,1264,1453
10476,1264,1851
10477,1264,2069
10478,1265,1424
10479,1265,1656
10480,1265,1439
10481,1267,1369
10482,1267,1268
10483,1267,1358
10484,1268,1282
10485,1269,1270
10486,1270,2240
10487,1270,2136
10488,1270,2172
10489,1271,1387
10490,1272,1871
10491,1272,1494
10492,1272,1273
10493,1273,1602
10494,1273,1748
10495,1273,1303
10496,1273,1730
10497,1273,1757
10498,1273,2001
10499,1273,1522
10500,1273,1910
10501,1273,1977
10502,1273,1885
10503,1273,1304
10504,1274,1537
10505,1274,1282
10506,1274,1895
10507,1274,1351
10508,1274,1612
10509,1274,1326
10510,1274,1359
10511,1274,1552
10512,1274,1360
10513,1274,1301
10514,1274,1334
10515,1276,2086
10516,1276,1424
10517,1276,2098
10518,1276,1656
10519,1276,1439
10520,1277,1353
10521,1277,1335
10522,1277,2015
10523,1279,1280
10524,1279,1985
10525,1279,1987
10526,1279,1926
10527,1279,1929
10528,1279,1994
10529,1279,1324
10530,1279,1951
10531,1280,1805
10532,1282,2020
10533,1282,2024
10534,1282,1324
10535,1282,1971
10536,1282,1844
10537,1282,1564
10538,1282,1725
10539,1283,1628
10540,1283,1381
10541,1285,1379
10542,1286,1287
10543,1286,1359
10544,1286,1301
10545,1286,1334
10546,1288,1441
10547,1288,1912
10548,1289,1290
10549,1290,1803
10550,1290,1678
10551,1291,1664
10552,1291,1686
10553,1291,1621
10554,1291,1899
10555,1291,1410
10556,1291,1678
10557,1291,1424
10558,1291,1655
10559,1291,1467
10560,1292,1418
10561,1292,1650
10562,1294,1417
10563,1294,1719
10564,1294,1664
10565,1296,1402
10566,1296,2025
10567,1296,1453
10568,1296,1935
10569,1296,1874
10570,1296,1321
10571,1296,1743
10572,1297,1336
10573,1297,1505
10574,1297,1969
10575,1298,1307
10576,1299,1883
10577,1300,1530
10578,1300,1429
10579,1300,1308
10580,1300,1352
10581,1300,1721
10582,1300,1517
10583,1301,1664
10584,1301,1899
10585,1301,1750
10586,1301,2188
10587,1301,1410
10588,1301,1678
10589,1301,1424
10590,1301,1555
10591,1301,1686
10592,1301,1698
10593,1301,1701
10594,1301,1958
10595,1301,1833
10596,1301,1963
10597,1301,1965
10598,1301,1881
10599,1301,1840
10600,1301,1722
10601,1301,1467
10602,1301,1852
10603,1301,1471
10604,1301,1493
10605,1301,1900
10606,1301,1405
10607,1301,1651
10608,1301,1602
10609,1301,1655
10610,1301,1913
10611,1301,1915
10612,1301,2045
10613,1301,1621
10614,1303,1602
10615,1304,1871
10616,1304,1494
10617,1308,1446
10618,1308,1530
10619,1309,1974
10620,1309,1948
10621,1310,2242
10622,1310,2083
10623,1310,2243
10624,1310,2121
10625,1310,1871
10626,1310,2166
10627,1311,1312
10628,1311,1998
10629,1313,1858
10630,1313,2151
10631,1314,1447
10632,1315,1664
10633,1315,1686
10634,1315,1621
10635,1315,1899
10636,1315,1410
10637,1315,1678
10638,1315,1424
10639,1315,1655
10640,1315,1467
10641,1316,1441
10642,1316,1912
10643,1317,1602
10644,1317,1769
10645,1317,1523
10646,1317,1786
10647,1320,1670
10648,1320,1442
10649,1320,1502
10650,1320,1658
10651,1321,1532
10652,1322,1323
10653,1322,1331
10654,1323,1368
10655,1324,1985
10656,1324,1351
10657,1324,1994
10658,1324,1703
10659,1324,1325
10660,1324,1602
10661,1324,1763
10662,1324,1395
10663,1324,1951
10664,1324,1987
10665,1325,1915
10666,1325,1958
10667,1326,1537
10668,1326,1327
10669,1326,1950
10670,1326,1823
10671,1326,1889
10672,1326,1552
10673,1327,1360
10674,1327,1686
10675,1327,1823
10676,1328,1356
10677,1328,1329
10678,1328,1330
10679,1328,1340
10680,1330,1986
10681,1330,2059
10682,1330,1370
10683,1330,2012
10684,1331,1332
10685,1334,1750
10686,1334,1410
10687,1334,1678
10688,1334,1424
10689,1334,1555
10690,1334,1698
10691,1334,1701
10692,1334,1958
10693,1334,1833
10694,1334,1963
10695,1334,1965
10696,1334,1881
10697,1334,1840
10698,1334,1722
10699,1334,1852
10700,1334,1471
10701,1334,1602
10702,1334,1493
10703,1334,1900
10704,1334,1405
10705,1334,1651
10706,1334,1913
10707,1334,1915
10708,1334,2045
10709,1335,1912
10710,1336,1543
10711,1336,1546
10712,1336,1419
10713,1336,1561
10714,1336,1440
10715,1336,1965
10716,1336,1583
10717,1336,1969
10718,1336,1723
10719,1336,1724
10720,1336,1505
10721,1336,1525
10722,1336,1398
10723,1336,1913
10724,1341,1342
10725,1342,2083
10726,1345,1346
10727,1346,1363
10728,1349,1350
10729,1351,2020
10730,1351,2024
10731,1351,1971
10732,1351,1844
10733,1351,1564
10734,1351,1725
10735,1352,1517
10736,1352,1429
10737,1353,1912
10738,1355,2017
10739,1357,1358
10740,1359,1750
10741,1359,1410
10742,1359,1678
10743,1359,1424
10744,1359,1555
10745,1359,1698
10746,1359,1701
10747,1359,1958
10748,1359,1833
10749,1359,1963
10750,1359,1965
10751,1359,1881
10752,1359,1840
10753,1359,1722
10754,1359,1852
10755,1359,1471
10756,1359,1602
10757,1359,1493
10758,1359,1900
10759,1359,1405
10760,1359,1651
10761,1359,1913
10762,1359,1915
10763,1359,2045
10764,1360,1537
10765,1360,1950
10766,1360,1823
10767,1360,1889
10768,1360,1552
10769,1361,1362
10770,1362,1641
10771,1363,2244
10772,1365,1728
10773,1365,1366
10774,1365,1559
10775,1365,1528
10776,1365,1529
10777,1366,1391
10778,1366,1763
10779,1366,1703
10780,1367,1368
10781,1369,1371
10782,1373,1389
10783,1374,1504
10784,1374,1764
10785,1374,1481
10786,1374,1487
10787,1374,1488
10788,1374,1736
10789,1374,1621
10790,1375,1556
10791,1376,1504
10792,1376,1764
10793,1376,1481
10794,1376,1487
10795,1376,1488
10796,1376,1736
10797,1376,1621
10798,1378,1496
10799,1378,1850
10800,1378,1691
10801,1380,1381
10802,1382,2008
10803,1382,1383
10804,1382,1565
10805,1383,1565
10806,1384,1385
10807,1387,1388
10808,1389,1536
10809,1389,1546
10810,1389,1539
10811,1389,1543
10812,1389,1640
10813,1389,1639
10814,1389,1583
10815,1389,1623
10816,1389,1625
10817,1391,1728
10818,1391,1559
10819,1391,1528
10820,1391,1529
10821,1392,1696
10822,1392,1667
10823,1392,1706
10824,1392,1975
10825,1392,1801
10826,1392,1872
10827,1392,1970
10828,1392,1972
10829,1392,1781
10830,1392,1854
10831,1393,2211
10832,1395,1915
10833,1395,1958
10834,1398,1543
10835,1398,1546
10836,1398,1743
10837,1398,1399
10838,1398,1583
10839,1402,1664
10840,1402,1403
10841,1402,1484
10842,1402,1625
10843,1402,1455
10844,1407,1992
10845,1407,1490
10846,1407,1779
10847,1407,1750
10848,1407,1775
10849,1410,1734
10850,1410,1674
10851,1410,1521
10852,1410,1695
10853,1410,1694
10854,1411,1586
10855,1414,1465
10856,1414,2070
10857,1414,1444
10858,1414,1996
10859,1414,1501
10860,1414,1415
10861,1414,2041
10862,1414,2040
10863,1414,1466
10864,1414,1445
10865,1415,1537
10866,1415,1626
10867,1415,1445
10868,1418,1650
10869,1419,1475
10870,1419,1510
10871,1419,1961
10872,1419,1525
10873,1419,1561
10874,1420,1715
10875,1420,1421
10876,1422,1577
10877,1422,1930
10878,1422,1423
10879,1422,1498
10880,1422,1437
10881,1423,1463
10882,1423,1498
10883,1423,1437
10884,1424,1439
10885,1424,1574
10886,1424,1979
10887,1424,1980
10888,1424,1982
10889,1424,1878
10890,1424,2018
10891,1424,1642
10892,1424,2036
10893,1425,1448
10894,1425,1668
10895,1425,1627
10896,1426,1805
10897,1426,1427
10898,1426,1460
10899,1427,1459
10900,1429,1517
10901,1429,1721
10902,1431,1432
10903,1431,2026
10904,1431,1507
10905,1431,1989
10906,1435,1436
10907,1437,2028
10908,1437,1930
10909,1437,1837
10910,1437,1463
10911,1437,1689
10912,1437,1918
10913,1438,2156
10914,1438,1526
10915,1439,1724
10916,1439,1723
10917,1440,1475
10918,1440,1510
10919,1440,1961
10920,1440,1525
10921,1440,1561
10922,1441,1807
10923,1441,2146
10924,1441,1891
10925,1441,1957
10926,1441,1959
10927,1441,1680
10928,1441,2147
10929,1441,2270
10930,1441,1594
10931,1441,1999
10932,1442,1670
10933,1442,1658
10934,1444,1445
10935,1445,2249
10936,1445,1670
10937,1445,1501
10938,1445,1465
10939,1445,1658
10940,1445,1466
10941,1446,1576
10942,1446,1581
10943,1448,1668
10944,1448,1627
10945,1451,1452
10946,1454,1761
10947,1454,2254
10948,1454,2255
10949,1454,2256
10950,1454,2129
10951,1454,1661
10952,1459,1805
10953,1459,1460
10954,1461,1462
10955,1461,1631
10956,1462,1508
10957,1463,1577
10958,1463,1930
10959,1463,1498
10960,1465,1537
10961,1465,1626
10962,1467,2053
10963,1467,1947
10964,1467,1916
10965,1467,1823
10966,1471,1614
10967,1471,1966
10968,1471,1939
10969,1471,2033
10970,1471,2039
10971,1471,1723
10972,1471,1724
10973,1473,1579
10974,1475,1900
10975,1475,1903
10976,1475,2102
10977,1475,1886
10978,1476,1480
10979,1476,1478
10980,1476,1477
10981,1476,1479
10982,1477,2244
10983,1477,1710
10984,1481,1504
10985,1481,1764
10986,1481,1736
10987,1481,1487
10988,1481,1488
10989,1481,1621
10990,1482,1524
10991,1485,1486
10992,1485,2166
10993,1486,2166
10994,1487,1504
10995,1487,1764
10996,1487,1736
10997,1487,1488
10998,1487,1621
10999,1488,1764
11000,1488,2016
11001,1488,1736
11002,1488,1621
11003,1490,1730
11004,1490,2022
11005,1490,1491
11006,1490,1757
11007,1490,1748
11008,1490,1750
11009,1490,1885
11010,1492,1938
11011,1492,1656
11012,1493,1934
11013,1493,1987
11014,1493,1816
11015,1493,1882
11016,1493,1951
11017,1493,1830
11018,1493,1835
11019,1493,1985
11020,1493,1994
11021,1493,1871
11022,1493,1494
11023,1494,1816
11024,1494,1882
11025,1494,1830
11026,1494,1835
11027,1494,1871
11028,1495,1763
11029,1495,1703
11030,1495,1994
11031,1495,1985
11032,1495,1987
11033,1495,1951
11034,1496,2044
11035,1496,1542
11036,1496,1609
11037,1496,2050
11038,1496,2031
11039,1496,1622
11040,1496,1690
11041,1496,1659
11042,1498,1577
11043,1498,1638
11044,1498,1844
11045,1498,1725
11046,1498,1630
11047,1499,2244
11048,1499,1710
11049,1500,1686
11050,1501,1537
11051,1501,1626
11052,1502,1670
11053,1502,1658
11054,1503,1808
11055,1503,1514
11056,1503,1515
11057,1503,1516
11058,1503,1648
11059,1504,1764
11060,1504,2016
11061,1504,1736
11062,1504,1621
11063,1505,1969
11064,1505,1967
11065,1505,1941
11066,1508,1776
11067,1509,1625
11068,1509,1626
11069,1514,1648
11070,1514,1515
11071,1514,1516
11072,1514,1808
11073,1515,1808
11074,1515,1516
11075,1515,1648
11076,1516,1808
11077,1516,2081
11078,1516,2082
11079,1516,1648
11080,1519,1520
11081,1519,1649
11082,1520,1649
11083,1523,1769
11084,1523,1786
11085,1523,1993
11086,1525,2065
11087,1528,1921
11088,1528,1894
11089,1528,1723
11090,1528,1724
11091,1529,1921
11092,1529,1894
11093,1529,1723
11094,1529,1724
11095,1532,2074
11096,1534,2244
11097,1534,1710
11098,1534,1535
11099,1536,1656
11100,1537,1552
11101,1539,2213
11102,1539,1656
11103,1541,1617
11104,1542,2173
11105,1542,1691
11106,1543,1606
11107,1543,1931
11108,1544,1568
11109,1544,1545
11110,1544,1802
11111,1544,1862
11112,1544,1801
11113,1545,1801
11114,1545,1802
11115,1545,1862
11116,1546,1606
11117,1546,1931
11118,1547,1548
11119,1550,2144
11120,1550,2163
11121,1550,2143
11122,1553,1560
11123,1555,1765
11124,1555,1572
11125,1555,2262
11126,1555,1836
11127,1555,1741
11128,1555,1928
